byte_value,count,probability
0,247,0.0038826710261569415
1,232,0.003646881287726358
2,226,0.0035525653923541246
3,258,0.004055583501006036
4,249,0.003914109657947686
5,231,0.003631161971830986
6,231,0.003631161971830986
7,261,0.004102741448692153
8,236,0.003709758551307847
9,249,0.003914109657947686
10,264,0.00414989939637827
11,250,0.003929828973843058
12,251,0.00394554828973843
13,295,0.004637198189134809
14,253,0.003976986921529175
15,252,0.003961267605633803
16,237,0.0037254778672032194
17,296,0.004652917505030181
18,251,0.00394554828973843
19,225,0.0035368460764587527
20,269,0.004228495975855131
21,271,0.004259934607645875
22,257,0.0040398641851106636
23,258,0.004055583501006036
24,221,0.003473968812877264
25,241,0.0037883551307847083
26,234,0.0036783199195171024
27,255,0.00400842555331992
28,248,0.003898390342052314
29,249,0.003914109657947686
30,255,0.00400842555331992
31,245,0.0038512323943661973
32,266,0.004181338028169014
33,242,0.0038040744466800807
34,258,0.004055583501006036
35,249,0.003914109657947686
36,231,0.003631161971830986
37,250,0.003929828973843058
38,272,0.004275653923541248
39,234,0.0036783199195171024
40,213,0.0033482142857142855
41,247,0.0038826710261569415
42,245,0.0038512323943661973
43,245,0.0038512323943661973
44,254,0.003992706237424547
45,249,0.003914109657947686
46,251,0.00394554828973843
47,278,0.004369969818913481
48,262,0.004118460764587525
49,251,0.00394554828973843
50,243,0.0038197937625754526
51,219,0.003442530181086519
52,236,0.003709758551307847
53,251,0.00394554828973843
54,268,0.004212776659959758
55,250,0.003929828973843058
56,249,0.003914109657947686
57,231,0.003631161971830986
58,227,0.003568284708249497
59,258,0.004055583501006036
60,258,0.004055583501006036
61,228,0.0035840040241448693
62,246,0.0038669517102615696
63,239,0.0037569164989939637
64,252,0.003961267605633803
65,249,0.003914109657947686
66,233,0.0036626006036217305
67,227,0.003568284708249497
68,238,0.0037411971830985913
69,278,0.004369969818913481
70,249,0.003914109657947686
71,228,0.0035840040241448693
72,259,0.004071302816901408
73,224,0.0035211267605633804
74,228,0.0035840040241448693
75,237,0.0037254778672032194
76,251,0.00394554828973843
77,240,0.003772635814889336
78,224,0.0035211267605633804
79,238,0.0037411971830985913
80,253,0.003976986921529175
81,255,0.00400842555331992
82,283,0.004448566398390342
83,249,0.003914109657947686
84,234,0.0036783199195171024
85,241,0.0037883551307847083
86,249,0.003914109657947686
87,244,0.003835513078470825
88,213,0.0033482142857142855
89,278,0.004369969818913481
90,219,0.003442530181086519
91,215,0.00337965291750503
92,262,0.004118460764587525
93,265,0.004165618712273642
94,256,0.004024144869215292
95,265,0.004165618712273642
96,260,0.004087022132796781
97,257,0.0040398641851106636
98,257,0.0040398641851106636
99,266,0.004181338028169014
100,267,0.004197057344064386
101,254,0.003992706237424547
102,267,0.004197057344064386
103,251,0.00394554828973843
104,256,0.004024144869215292
105,243,0.0038197937625754526
106,241,0.0037883551307847083
107,244,0.003835513078470825
108,252,0.003961267605633803
