byte_value,count,probability
0,255,0.00400842555331992
1,236,0.003709758551307847
2,281,0.004417127766599598
3,244,0.003835513078470825
4,255,0.00400842555331992
5,260,0.004087022132796781
6,254,0.003992706237424547
7,259,0.004071302816901408
8,284,0.004464285714285714
9,227,0.003568284708249497
10,259,0.004071302816901408
11,236,0.003709758551307847
12,241,0.0037883551307847083
13,218,0.0034268108651911468
14,256,0.004024144869215292
15,253,0.003976986921529175
16,258,0.004055583501006036
17,250,0.003929828973843058
18,248,0.003898390342052314
19,274,0.0043070925553319915
20,251,0.00394554828973843
21,255,0.00400842555331992
22,241,0.0037883551307847083
23,239,0.0037569164989939637
24,260,0.004087022132796781
25,261,0.004102741448692153
26,254,0.003992706237424547
27,255,0.00400842555331992
28,261,0.004102741448692153
29,260,0.004087022132796781
30,238,0.0037411971830985913
31,255,0.00400842555331992
32,224,0.0035211267605633804
33,244,0.003835513078470825
34,248,0.003898390342052314
35,251,0.00394554828973843
36,248,0.003898390342052314
37,245,0.0038512323943661973
38,242,0.0038040744466800807
39,236,0.003709758551307847
40,244,0.003835513078470825
41,270,0.004244215291750503
42,236,0.003709758551307847
43,223,0.003505407444668008
44,242,0.0038040744466800807
45,243,0.0038197937625754526
46,266,0.004181338028169014
47,226,0.0035525653923541246
48,267,0.004197057344064386
49,252,0.003961267605633803
50,253,0.003976986921529175
51,207,0.0032538983903420524
52,227,0.003568284708249497
53,254,0.003992706237424547
54,250,0.003929828973843058
55,271,0.004259934607645875
56,248,0.003898390342052314
57,234,0.0036783199195171024
58,254,0.003992706237424547
59,267,0.004197057344064386
60,241,0.0037883551307847083
61,241,0.0037883551307847083
62,268,0.004212776659959758
63,251,0.00394554828973843
64,258,0.004055583501006036
65,218,0.0034268108651911468
66,266,0.004181338028169014
67,257,0.0040398641851106636
68,239,0.0037569164989939637
69,247,0.0038826710261569415
70,252,0.003961267605633803
71,253,0.003976986921529175
72,235,0.0036940392354124748
73,277,0.0043542505030181086
74,264,0.00414989939637827
75,271,0.004259934607645875
76,219,0.003442530181086519
77,232,0.003646881287726358
78,259,0.004071302816901408
79,221,0.003473968812877264
80,275,0.004322811871227364
81,243,0.0038197937625754526
82,259,0.004071302816901408
83,252,0.003961267605633803
84,264,0.00414989939637827
85,248,0.003898390342052314
86,236,0.003709758551307847
87,241,0.0037883551307847083
88,235,0.0036940392354124748
89,220,0.0034582494969818914
90,251,0.00394554828973843
91,232,0.003646881287726358
92,251,0.00394554828973843
93,239,0.0037569164989939637
94,239,0.0037569164989939637
95,260,0.004087022132796781
96,262,0.004118460764587525
97,244,0.003835513078470825
98,234,0.0036783199195171024
99,274,0.0043070925553319915
100,256,0.004024144869215292
101,235,0.0036940392354124748
102,250,0.003929828973843058
103,238,0.0037411971830985913
104,256,0.004024144869215292
105,249,0.003914109657947686
106,286,0.004495724346076459
107,263,0.004134180080482898
108,226,0.0035525653923541246
109,248,0.003898390342052314
110,253,0.003976986921529175
111,265,0.004165618712273642
112,239,0.0037569164989939637
113,234,0.0036783199195171024
114,251,0.00394554828973843
115,257,0.0040398641851106636
116,250,0.003929828973843058
117,271,0.004259934607645875
118,250,0.003929828973843058
119,238,0.0037411971830985913
120,253,0.003976986921529175
121,244,0.003835513078470825
122,245,0.0038512323943661973
123,260,0.004087022132796781
124,250,0.003929828973843058
125,262,0.004118460764587525
126,297,0.0046686368209255535
127,249,0.003914109657947686
128,275,0.004322811871227364
129,250,0.003929828973843058
130,248,0.003898390342052314
131,248,0.003898390342052314
132,265,0.004165618712273642
133,248,0.003898390342052314
134,234,0.0036783199195171024
135,238,0.0037411971830985913
136,246,0.0038669517102615696
137,228,0.0035840040241448693
138,253,0.003976986921529175
139,239,0.0037569164989939637
140,247,0.0038826710261569415
141,268,0.004212776659959758
142,290,0.004558601609657948
143,257,0.0040398641851106636
144,238,0.0037411971830985913
145,212,0.0033324949698189136
146,233,0.0036626006036217305
147,236,0.003709758551307847
148,256,0.004024144869215292
149,228,0.0035840040241448693
150,264,0.00414989939637827
151,259,0.004071302816901408
152,245,0.0038512323943661973
153,232,0.003646881287726358
154,226,0.0035525653923541246
155,257,0.0040398641851106636
156,245,0.0038512323943661973
157,238,0.0037411971830985913
158,246,0.0038669517102615696
159,262,0.004118460764587525
160,280,0.0044014084507042256
161,265,0.004165618712273642
162,248,0.003898390342052314
163,235,0.0036940392354124748
164,260,0.004087022132796781
165,237,0.0037254778672032194
166,216,0.0033953722334004025
167,249,0.003914109657947686
168,235,0.0036940392354124748
169,249,0.003914109657947686
170,243,0.0038197937625754526
171,247,0.0038826710261569415
172,250,0.003929828973843058
173,236,0.003709758551307847
174,235,0.0036940392354124748
175,220,0.0034582494969818914
176,244,0.003835513078470825
177,239,0.0037569164989939637
178,242,0.0038040744466800807
179,275,0.004322811871227364
180,238,0.0037411971830985913
181,248,0.003898390342052314
182,283,0.004448566398390342
183,250,0.003929828973843058
184,252,0.003961267605633803
185,251,0.00394554828973843
186,249,0.003914109657947686
187,240,0.003772635814889336
188,258,0.004055583501006036
189,272,0.004275653923541248
190,258,0.004055583501006036
191,245,0.0038512323943661973
192,264,0.00414989939637827
193,265,0.004165618712273642
194,256,0.004024144869215292
195,257,0.0040398641851106636
196,250,0.003929828973843058
197,250,0.003929828973843058
198,245,0.0038512323943661973
199,248,0.003898390342052314
200,246,0.0038669517102615696
201,239,0.0037569164989939637
202,264,0.00414989939637827
203,251,0.00394554828973843
204,248,0.003898390342052314
205,245,0.0038512323943661973
206,264,0.00414989939637827
207,253,0.003976986921529175
208,238,0.0037411971830985913
209,242,0.0038040744466800807
210,244,0.003835513078470825
211,209,0.0032853370221327966
212,249,0.003914109657947686
213,244,0.003835513078470825
214,260,0.004087022132796781
215,256,0.004024144869215292
216,237,0.0037254778672032194
217,226,0.0035525653923541246
218,232,0.003646881287726358
219,230,0.0036154426559356135
220,245,0.0038512323943661973
221,271,0.004259934607645875
222,234,0.0036783199195171024
223,252,0.003961267605633803
224,249,0.003914109657947686
225,239,0.0037569164989939637
226,256,0.004024144869215292
227,239,0.0037569164989939637
228,229,0.0035997233400402416
229,253,0.003976986921529175
230,221,0.003473968812877264
231,252,0.003961267605633803
232,262,0.004118460764587525
233,221,0.003473968812877264
234,253,0.003976986921529175
235,244,0.003835513078470825
236,241,0.0037883551307847083
237,263,0.004134180080482898
238,227,0.003568284708249497
239,259,0.004071302816901408
240,224,0.0035211267605633804
241,293,0.004605759557344064
242,261,0.004102741448692153
243,238,0.0037411971830985913
244,245,0.0038512323943661973
245,264,0.00414989939637827
246,251,0.00394554828973843
247,244,0.003835513078470825
248,231,0.003631161971830986
249,265,0.004165618712273642
250,233,0.0036626006036217305
251,251,0.00394554828973843
252,267,0.004197057344064386
253,245,0.0038512323943661973
254,226,0.0035525653923541246
255,243,0.0038197937625754526
