label,file,bytes,blocks_32b,trailing_bytes,unique_byte_values,shannon_bits_per_byte,min_entropy_bits_per_byte,chi_square,chi_square_p_value,bit_count,zeros,ones,zeros_ratio,ones_ratio,monobit_s_obs,monobit_p_value,runs_count,runs_p_value,runs_applicable,byte_autocorrelation_lag1,bit_autocorrelation_lag1,block_size,total_blocks,unique_blocks,repeated_blocks,longest_repeated_byte_run,most_frequent_byte,most_frequent_count,most_frequent_probability,zlib_compression_ratio,window_size,window_count,window_shannon_min,window_shannon_mean,window_shannon_max,scipy_available
final_active,data/captures/19_54_03_09_2026/entropy_final_active.bin,63616,1988,0,256,7.997388774302268,7.723482364802584,231.62977867203222,0.8504842811954322,508928,254773,254155,0.5006071585764588,0.49939284142354123,0.8662840183813955,0.3863344282256699,254615,0.6712870270875213,True,-0.0037539546579473154,-0.0005929206477103535,32,1988,1988,0,2,175,301,0.004731514084507042,1.0004087022132797,32768,1,7.9945401551151525,7.9945401551151525,7.9945401551151525,True
final_xor,data/captures/19_54_03_09_2026/entropy_final_xor.bin,63616,1988,0,256,7.997429950699768,7.747648675933337,226.8732394366197,0.8970020204437339,508928,254385,254543,0.4998447717555332,0.5001552282444668,0.2214771438580267,0.8247209312857091,254734,0.44904025733555075,True,-0.00014737472306494267,-0.001059187471315719,32,1988,1988,0,2,17,296,0.004652917505030181,1.0004087022132797,32768,1,7.995175320438732,7.995175320438732,7.995175320438732,True
source_qrng,data/captures/19_54_03_09_2026/entropy_source_qrng.bin,63616,1988,0,256,7.997373535382777,7.74278292076152,231.84708249496984,0.848085360759711,508928,254706,254222,0.5004755093058351,0.499524490694165,0.6784489723245881,0.4974870673224949,253795,0.06080601003910581,True,-0.0031351086764310593,0.0026301273302415844,32,1988,1988,0,3,126,297,0.0046686368209255535,1.0004087022132797,32768,1,7.994949837164638,7.994949837164638,7.994949837164638,True
source_trng,data/captures/19_54_03_09_2026/entropy_source_trng.bin,63616,1988,0,256,7.997224533360117,7.7574296967259215,244.76458752515092,0.666335204390087,508928,254495,254433,0.5000609123490946,0.49993908765090544,0.0869087526531497,0.9307440422363893,254024,0.2173769663564521,True,0.0029112120238651822,0.0017310782526715638,32,1988,1988,0,3,192,294,0.0046214788732394365,1.0004087022132797,32768,1,7.994419189767314,7.994419189767314,7.994419189767314,True
