label,file,bytes,blocks_32b,trailing_bytes,unique_byte_values,shannon_bits_per_byte,min_entropy_bits_per_byte,chi_square,chi_square_p_value,bit_count,zeros,ones,zeros_ratio,ones_ratio,monobit_s_obs,monobit_p_value,runs_count,runs_p_value,runs_applicable,byte_autocorrelation_lag1,bit_autocorrelation_lag1,block_size,total_blocks,unique_blocks,repeated_blocks,longest_repeated_byte_run,most_frequent_byte,most_frequent_count,most_frequent_probability,zlib_compression_ratio,window_size,window_count,window_shannon_min,window_shannon_mean,window_shannon_max,scipy_available
final_active,data/captures/03_59_06_09_2026/entropy_final_active.bin,589184,18412,0,256,7.999690933645443,7.926375577529558,252.729089724093,0.5284243482150011,4713472,2356467,2357005,0.49994292954323266,0.5000570704567673,0.2478059956531367,0.8042845157373111,2358053,0.2250287696908544,True,0.0018999922715763485,-0.0005586247737070334,32,18412,18412,0,3,181,2422,0.004110770149902238,1.000315690853791,32768,17,7.993478967701187,7.994521192779182,7.995160892342695,True
final_xor,data/captures/03_59_06_09_2026/entropy_final_xor.bin,589216,18413,0,256,7.9997006887859134,7.931824881117639,244.05800249823494,0.6779578605060391,4713728,2356885,2356843,0.5000044550725031,0.49999554492749687,0.019344924147236008,0.9845659463366145,2357400,0.6214782766352079,True,-0.00017182244499603549,-0.0002272088252246302,32,18413,18413,0,3,97,2413,0.00409527236191821,1.0003156737087926,32768,17,7.993867842061941,7.99447042796483,7.995202362851588,True
source_qrng,data/captures/03_59_06_09_2026/entropy_source_qrng.bin,589184,18412,0,256,7.999732118287628,7.9062638818537065,218.7955681077558,0.9511510783712809,4713472,2356505,2356967,0.49995099154084294,0.5000490084591571,0.21279994422258208,0.8314830072509156,2357434,0.5202067385896745,True,0.0011865024732554783,-0.0002959698483382462,32,18412,18412,0,3,67,2456,0.00416847708016511,1.000315690853791,32768,17,7.99318343600185,7.99431324576748,7.995626904620346,True
source_trng,data/captures/03_59_06_09_2026/entropy_source_trng.bin,589216,18413,0,256,7.9996820458338584,7.928838552084267,259.4827567479498,0.4102773871939321,4713728,2356318,2357410,0.4998841681149188,0.5001158318850812,0.5029680278281361,0.6149867510808276,2355157,0.11586950936544615,True,-0.0004401943201840733,0.0007244260737136487,32,18413,18413,0,3,122,2418,0.004103758214305111,1.0003156737087926,32768,17,7.992933004665959,7.994176854907027,7.9947801260052405,True
