byte_value,count,probability
0,2343,0.0039764704285016024
1,2313,0.003925555314180199
2,2311,0.003922160973225439
3,2332,0.003957801553250421
4,2291,0.0038882175636778364
5,2343,0.0039764704285016024
6,2385,0.0040477515885515665
7,2354,0.003995139303752783
8,2333,0.003959498723727801
9,2260,0.003835605278879053
10,2305,0.0039119779503611575
11,2285,0.0038780345408135557
12,2281,0.0038712458589040353
13,2192,0.0037201976864172054
14,2300,0.0039034920979742573
15,2267,0.003847485472220714
16,2280,0.003869548688426655
17,2332,0.003957801553250421
18,2257,0.0038305137674469127
19,2233,0.0037897816759897896
20,2350,0.0039883506218432625
21,2273,0.003857668495084994
22,2270,0.003852576983652854
23,2346,0.003981561939933743
24,2362,0.004008716667571824
25,2327,0.00394931570086352
26,2348,0.003984956280888503
27,2250,0.0038186335741052517
28,2324,0.00394422418943138
29,2316,0.003930646825612339
30,2306,0.003913675120838538
31,2329,0.0039527100418182805
32,2305,0.0039119779503611575
33,2326,0.00394761853038614
34,2314,0.003927252484657579
35,2330,0.00395440721229566
36,2249,0.0038169364036278715
37,2348,0.003984956280888503
38,2282,0.0038729430293814155
39,2342,0.003974773258024222
40,2208,0.003747352414055287
41,2285,0.0038780345408135557
42,2237,0.0037965703578993104
43,2288,0.003883126052245696
44,2321,0.00393913267799924
45,2277,0.003864457176994515
46,2325,0.00394592135990876
47,2225,0.003776204312170749
48,2361,0.004007019497094444
49,2336,0.0039645902351599415
50,2319,0.003935738337044479
51,2393,0.004061328952370608
52,2272,0.0038559713246076144
53,2149,0.0036472193558898603
54,2290,0.003886520393200456
55,2241,0.003803359039808831
56,2264,0.003842393960788573
57,2387,0.004051145929506327
58,2344,0.003978167598978982
59,2332,0.003957801553250421
60,2353,0.0039934421332754036
61,2165,0.003674374083527942
62,2330,0.00395440721229566
63,2303,0.003908583609406398
64,2217,0.003762626948351708
65,2286,0.003879731711290936
66,2329,0.0039527100418182805
67,2278,0.0038661543474718947
68,2312,0.003923858143702818
69,2215,0.0037592326073969478
70,2246,0.0038118448921957314
71,2284,0.0038763373703361755
72,2345,0.003979864769456362
73,2285,0.0038780345408135557
74,2323,0.003942527018954
75,2244,0.003808450551240971
76,2332,0.003957801553250421
77,2282,0.0038729430293814155
78,2340,0.003971378917069461
79,2356,0.003998533644707544
80,2263,0.003840696790311193
81,2247,0.0038135420626731116
82,2352,0.003991744962798023
83,2321,0.00393913267799924
84,2302,0.003906886438929017
85,2350,0.0039883506218432625
86,2328,0.003951012871340901
87,2366,0.004015505349481345
88,2330,0.00395440721229566
89,2232,0.00378808450551241
90,2264,0.003842393960788573
91,2273,0.003857668495084994
92,2242,0.003805056210286211
93,2266,0.0038457883017433336
94,2303,0.003908583609406398
95,2350,0.0039883506218432625
96,2292,0.0038899147341552166
97,2413,0.00409527236191821
98,2284,0.0038763373703361755
99,2261,0.003837302449356433
100,2341,0.003973076087546842
101,2287,0.003881428881768316
102,2380,0.004039265736164666
103,2229,0.0037829929940802693
104,2280,0.003869548688426655
105,2298,0.003900097757019497
106,2299,0.003901794927496877
107,2324,0.00394422418943138
108,2249,0.0038169364036278715
109,2355,0.003996836474230163
110,2340,0.003971378917069461
111,2311,0.003922160973225439
112,2317,0.003932343996089719
113,2358,0.004001927985662304
114,2294,0.0038933090751099766
115,2363,0.004010413838049205
116,2275,0.0038610628360397545
117,2352,0.003991744962798023
118,2336,0.0039645902351599415
119,2313,0.003925555314180199
120,2316,0.003930646825612339
121,2347,0.003983259110411122
122,2257,0.0038305137674469127
123,2265,0.0038440911312659534
124,2288,0.003883126052245696
125,2369,0.004020596860913485
126,2316,0.003930646825612339
127,2307,0.003915372291315918
128,2236,0.0037948731874219302
129,2301,0.0039051892684516375
130,2283,0.0038746401998587953
131,2279,0.003867851517949275
132,2201,0.0037354722207136263
133,2280,0.003869548688426655
134,2273,0.003857668495084994
135,2310,0.003920463802748058
136,2336,0.0039645902351599415
137,2298,0.003900097757019497
138,2365,0.004013808179003964
139,2312,0.003923858143702818
140,2365,0.004013808179003964
141,2358,0.004001927985662304
142,2298,0.003900097757019497
143,2266,0.0038457883017433336
144,2398,0.004069814804757509
145,2328,0.003951012871340901
146,2307,0.003915372291315918
147,2357,0.0040002308151849235
148,2357,0.0040002308151849235
149,2278,0.0038661543474718947
150,2357,0.0040002308151849235
151,2336,0.0039645902351599415
152,2284,0.0038763373703361755
153,2304,0.003910280779883778
154,2308,0.0039170694617932985
155,2275,0.0038610628360397545
156,2313,0.003925555314180199
157,2230,0.0037846901645576495
158,2262,0.0038389996198338132
159,2354,0.003995139303752783
160,2282,0.0038729430293814155
161,2313,0.003925555314180199
162,2309,0.003918766632270678
163,2272,0.0038559713246076144
164,2259,0.0038339081084016726
165,2392,0.004059631781893227
166,2360,0.004005322326617064
167,2349,0.003986653451365883
168,2305,0.0039119779503611575
169,2275,0.0038610628360397545
