byte_value,count,probability
0,2253,0.003823932761242668
1,2285,0.003878245166195959
2,2296,0.003896915055398653
3,2295,0.0038952177927438626
4,2248,0.003815446447968716
5,2323,0.003942741147077993
6,2350,0.003988567238757332
7,2339,0.003969897349554638
8,2223,0.0037730148815989573
9,2253,0.003823932761242668
10,2302,0.003907098631327395
11,2261,0.003837510862480991
12,2359,0.004003842602650446
13,2281,0.003871456115576798
14,2349,0.003986869976102542
15,2365,0.004014026178579187
16,2277,0.0038646670649576365
17,2264,0.0038426026504453617
18,2365,0.004014026178579187
19,2277,0.0038646670649576365
20,2406,0.004083613947425592
21,2252,0.0038222354985878774
22,2263,0.0038409053877905713
23,2306,0.003913887681946557
24,2266,0.0038459971757549426
25,2336,0.003964805561590267
26,2379,0.004037787855746253
27,2294,0.003893520530089072
28,2308,0.003917282207256137
29,2267,0.0038476944384097326
30,2318,0.0039342548338040404
31,2243,0.0038069601346947643
32,2277,0.0038646670649576365
33,2342,0.003974989137519009
34,2224,0.0037747121442537473
35,2217,0.003762831305670215
36,2391,0.004058155007603737
37,2320,0.003937649359113621
38,2314,0.00392746578318488
39,2239,0.003800171084075603
40,2253,0.003823932761242668
41,2364,0.004012328915924397
42,2329,0.003952924723006734
43,2309,0.003918979469910927
44,2352,0.003991961764066913
45,2338,0.003968200086899848
46,2232,0.0037882902454920704
47,2295,0.0038952177927438626
48,2277,0.0038646670649576365
49,2219,0.0037662258309797956
50,2289,0.0038850342168151204
51,2383,0.0040445769063654135
52,2326,0.003947832935042364
53,2311,0.003922373995220508
54,2315,0.00392916304583967
55,2333,0.003959713773625896
56,2292,0.0038901260047794917
57,2368,0.004019117966543559
58,2314,0.00392746578318488
59,2392,0.0040598522702585274
60,2252,0.0038222354985878774
61,2361,0.004007237127960026
62,2203,0.00373906962850315
63,2337,0.003966502824245058
64,2232,0.0037882902454920704
65,2323,0.003942741147077993
66,2335,0.003963108298935477
67,2349,0.003986869976102542
68,2323,0.003942741147077993
69,2297,0.0038986123180534435
70,2272,0.0038561807516836848
71,2287,0.00388163969150554
72,2259,0.00383411633717141
73,2380,0.004039485118401043
74,2324,0.003944438409732783
75,2286,0.0038799424288507496
76,2389,0.004054760482294156
77,2356,0.003998750814686074
78,2238,0.0037984738214208126
79,2256,0.003829024549207039
80,2347,0.003983475450792961
81,2309,0.003918979469910927
82,2343,0.0039766864001738
83,2246,0.003812051922659135
84,2308,0.003917282207256137
85,2261,0.003837510862480991
86,2306,0.003913887681946557
87,2321,0.003939346621768412
88,2270,0.003852786226374104
89,2337,0.003966502824245058
90,2314,0.00392746578318488
91,2306,0.003913887681946557
92,2348,0.003985172713447752
93,2271,0.0038544834890288943
94,2408,0.004087008472735173
95,2259,0.00383411633717141
96,2281,0.003871456115576798
97,2316,0.0039308603084944604
98,2311,0.003922373995220508
99,2284,0.0038765479035411687
100,2349,0.003986869976102542
101,2317,0.003932557571149251
102,2281,0.003871456115576798
103,2306,0.003913887681946557
104,2370,0.00402251249185314
105,2311,0.003922373995220508
106,2374,0.0040293015424723005
107,2295,0.0038952177927438626
108,2271,0.0038544834890288943
109,2384,0.004046274169020204
110,2291,0.0038884287421247013
111,2264,0.0038426026504453617
112,2276,0.003862969802302846
113,2299,0.003902006843363024
114,2306,0.003913887681946557
115,2255,0.0038273272865522487
116,2333,0.003959713773625896
117,2326,0.003947832935042364
118,2388,0.004053063219639366
119,2327,0.003949530197697154
120,2347,0.003983475450792961
121,2300,0.0039037041060178143
122,2284,0.0038765479035411687
123,2340,0.003971594612209428
124,2274,0.003859575276993265
125,2303,0.003908795893982186
126,2346,0.003981778188138171
127,2318,0.0039342548338040404
128,2233,0.003789987508146861
129,2276,0.003862969802302846
130,2366,0.004015723441233978
131,2228,0.003781501194872909
132,2212,0.0037543449923962634
133,2244,0.0038086573973495547
134,2320,0.003937649359113621
135,2236,0.0037950792961112317
136,2281,0.003871456115576798
137,2318,0.0039342548338040404
138,2311,0.003922373995220508
139,2421,0.0041090728872474475
140,2244,0.0038086573973495547
141,2217,0.003762831305670215
142,2268,0.003849391701064523
143,2311,0.003922373995220508
144,2285,0.003878245166195959
145,2267,0.0038476944384097326
146,2284,0.0038765479035411687
147,2251,0.003820538235933087
148,2380,0.004039485118401043
149,2317,0.003932557571149251
150,2309,0.003918979469910927
151,2241,0.0038035656093851834
152,2261,0.003837510862480991
153,2337,0.003966502824245058
154,2346,0.003981778188138171
155,2310,0.003920676732565718
156,2361,0.004007237127960026
157,2239,0.003800171084075603
158,2307,0.0039155849446013465
159,2303,0.003908795893982186
160,2273,0.0038578780143384748
161,2321,0.003939346621768412
162,2283,0.0038748506408863783
163,2243,0.0038069601346947643
164,2297,0.0038986123180534435
165,2335,0.003963108298935477
166,2348,0.003985172713447752
167,2295,0.0038952177927438626
168,2367,0.004017420703888768
169,2289,0.0038850342168151204
