byte_value,count,probability
84,263,0.0038914535984848485
85,250,0.003699100378787879
86,277,0.00409860321969697
87,262,0.003876657196969697
88,219,0.003240411931818182
89,244,0.0036103219696969695
90,243,0.003595525568181818
91,265,0.003921046401515152
92,274,0.004054214015151515
93,290,0.004290956439393939
94,267,0.003950639204545455
95,252,0.003728693181818182
96,250,0.003699100378787879
97,280,0.004142992424242424
98,272,0.004024621212121212
99,268,0.003965435606060606
100,256,0.003787878787878788
101,275,0.004069010416666667
102,250,0.003699100378787879
103,280,0.004142992424242424
104,252,0.003728693181818182
105,273,0.004039417613636364
106,275,0.004069010416666667
107,278,0.004113399621212121
108,257,0.0038026751893939395
109,268,0.003965435606060606
110,270,0.003995028409090909
111,252,0.003728693181818182
112,266,0.003935842803030303
113,248,0.003669507575757576
114,238,0.0035215435606060605
115,264,0.00390625
116,273,0.004039417613636364
117,257,0.0038026751893939395
118,267,0.003950639204545455
119,264,0.00390625
120,272,0.004024621212121212
121,277,0.00409860321969697
122,271,0.004009824810606061
123,274,0.004054214015151515
124,268,0.003965435606060606
125,269,0.003980232007575758
126,247,0.003654711174242424
127,253,0.0037434895833333335
128,256,0.003787878787878788
129,257,0.0038026751893939395
130,262,0.003876657196969697
131,268,0.003965435606060606
132,267,0.003950639204545455
133,279,0.004128196022727273
134,270,0.003995028409090909
135,253,0.0037434895833333335
136,279,0.004128196022727273
137,255,0.0037730823863636365
138,260,0.003847064393939394
139,265,0.003921046401515152
140,281,0.004157788825757576
141,251,0.0037138967803030305
142,274,0.004054214015151515
143,274,0.004054214015151515
144,283,0.004187381628787879
145,273,0.004039417613636364
146,260,0.003847064393939394
147,263,0.0038914535984848485
148,259,0.0038322679924242425
149,257,0.0038026751893939395
150,233,0.003447561553030303
151,242,0.0035807291666666665
152,262,0.003876657196969697
153,241,0.003565932765151515
154,263,0.0038914535984848485
155,255,0.0037730823863636365
156,255,0.0037730823863636365
157,259,0.0038322679924242425
158,264,0.00390625
159,241,0.003565932765151515
160,279,0.004128196022727273
161,268,0.003965435606060606
162,285,0.004216974431818182
163,260,0.003847064393939394
164,262,0.003876657196969697
165,298,0.004409327651515152
166,255,0.0037730823863636365
167,248,0.003669507575757576
168,256,0.003787878787878788
169,251,0.0037138967803030305
170,293,0.004335345643939394
171,268,0.003965435606060606
172,229,0.003388375946969697
173,269,0.003980232007575758
174,235,0.003477154356060606
175,258,0.003817471590909091
176,278,0.004113399621212121
177,253,0.0037434895833333335
178,255,0.0037730823863636365
179,273,0.004039417613636364
180,261,0.0038618607954545455
181,277,0.00409860321969697
182,266,0.003935842803030303
183,243,0.003595525568181818
184,281,0.004157788825757576
185,261,0.0038618607954545455
186,265,0.003921046401515152
187,289,0.004276160037878788
188,260,0.003847064393939394
189,295,0.004364938446969697
190,240,0.0035511363636363635
191,277,0.00409860321969697
192,266,0.003935842803030303
193,288,0.004261363636363636
194,287,0.004246567234848485
195,265,0.003921046401515152
196,257,0.0038026751893939395
197,251,0.0037138967803030305
198,256,0.003787878787878788
199,232,0.0034327651515151515
200,246,0.0036399147727272725
201,256,0.003787878787878788
202,269,0.003980232007575758
203,259,0.0038322679924242425
204,261,0.0038618607954545455
205,283,0.004187381628787879
206,274,0.004054214015151515
207,270,0.003995028409090909
208,244,0.0036103219696969695
209,265,0.003921046401515152
210,271,0.004009824810606061
211,262,0.003876657196969697
212,246,0.0036399147727272725
213,260,0.003847064393939394
214,243,0.003595525568181818
215,286,0.004231770833333333
216,284,0.00420217803030303
217,249,0.0036843039772727275
218,234,0.0034623579545454545
219,288,0.004261363636363636
220,265,0.003921046401515152
221,281,0.004157788825757576
222,236,0.0034919507575757575
223,248,0.003669507575757576
224,265,0.003921046401515152
225,272,0.004024621212121212
226,292,0.004320549242424242
227,254,0.003758285984848485
228,272,0.004024621212121212
229,276,0.004083806818181818
230,307,0.004542495265151515
231,290,0.004290956439393939
232,255,0.0037730823863636365
233,250,0.003699100378787879
234,272,0.004024621212121212
235,286,0.004231770833333333
236,278,0.004113399621212121
237,274,0.004054214015151515
238,271,0.004009824810606061
239,274,0.004054214015151515
240,292,0.004320549242424242
241,304,0.004498106060606061
242,274,0.004054214015151515
243,267,0.003950639204545455
244,243,0.003595525568181818
245,282,0.004172585227272727
246,284,0.00420217803030303
247,250,0.003699100378787879
248,241,0.003565932765151515
249,252,0.003728693181818182
250,282,0.004172585227272727
251,261,0.0038618607954545455
252,214,0.003166429924242424
253,248,0.003669507575757576
254,243,0.003595525568181818
255,266,0.003935842803030303
