label,file,bytes,blocks_32b,trailing_bytes,unique_byte_values,shannon_bits_per_byte,min_entropy_bits_per_byte,chi_square,chi_square_p_value,bit_count,zeros,ones,zeros_ratio,ones_ratio,monobit_s_obs,monobit_p_value,runs_count,runs_p_value,runs_applicable,byte_autocorrelation_lag1,bit_autocorrelation_lag1,block_size,total_blocks,unique_blocks,repeated_blocks,longest_repeated_byte_run,most_frequent_byte,most_frequent_count,most_frequent_probability,zlib_compression_ratio,window_size,window_count,window_shannon_min,window_shannon_mean,window_shannon_max,scipy_available
final_active,data/captures/17_58_03_09_2026/entropy_final_active.bin,67584,2112,0,256,7.997058899941669,7.787006276665801,275.74242424242425,0.1777339080572609,540672,270316,270356,0.4999630089962121,0.5000369910037878,0.054399267486155575,0.9566170624537522,270597,0.4777571772317427,True,0.0034997947393751653,-0.0009636231869204823,32,2112,2112,0,3,9,306,0.004527698863636364,1.0004586884469697,32768,2,7.994609592215237,7.994700763030099,7.99479193384496,True
final_xor,data/captures/17_58_03_09_2026/entropy_final_xor.bin,67584,2112,0,256,7.997152510858967,7.815575428862572,265.5,0.31272487256703857,540672,270953,269719,0.5011411724668561,0.4988588275331439,1.6782174019478995,0.09330466576746636,270698,0.3229263569966975,True,0.0015770098718968092,-0.001342443367395337,32,2112,2112,0,2,51,300,0.004438920454545455,1.0004586884469697,32768,2,7.993823686657686,7.994470331863056,7.9951169770684265,True
source_qrng,data/captures/17_58_03_09_2026/entropy_source_qrng.bin,67616,2113,0,256,7.997154750415171,7.778290511240039,265.8059630856602,0.30807202774445797,540928,270840,270088,0.5006951017510648,0.49930489824893515,1.0224641967333206,0.30656124985991107,270751,0.4342923348777601,True,-0.003470379883739859,-0.0010612222405111907,32,2113,2113,0,3,14,308,0.004555134879318505,1.0004584713677236,32768,2,7.994037550354161,7.99405058607947,7.994063621804779,True
source_trng,data/captures/17_58_03_09_2026/entropy_source_trng.bin,67584,2112,0,256,7.997436193864318,7.782299273988274,239.45454545454547,0.7495878034420651,540672,270589,270083,0.5004679361979166,0.4995320638020833,0.688150733699868,0.4913578646842619,270376,0.9128514054149517,True,-0.0006238161060074657,-0.00014699072091277623,32,2112,2112,0,2,230,307,0.004542495265151515,1.0004586884469697,32768,2,7.993781333563442,7.994261910735823,7.994742487908204,True
