byte_value,count,probability
0,243,0.00383329126703685
1,225,0.003549343765774861
2,262,0.004133013629480061
3,238,0.003754416961130742
4,262,0.004133013629480061
5,282,0.004448510853104493
6,260,0.004101463907117618
7,242,0.0038175164058556286
8,241,0.0038017415446744067
9,268,0.00422766279656739
10,202,0.003186521958606764
11,256,0.004038364462392731
12,257,0.004054139323573952
13,244,0.0038490661282180715
14,231,0.0036439929328621907
15,254,0.004006814740030288
16,244,0.0038490661282180715
17,230,0.003628218071680969
18,242,0.0038175164058556286
19,271,0.004274987380111055
20,236,0.003722867238768299
21,270,0.004259212518929833
22,238,0.003754416961130742
23,263,0.004148788490661282
24,236,0.003722867238768299
25,245,0.0038648409893992934
26,246,0.003880615850580515
27,291,0.0045904846037354875
28,273,0.0043065371024734985
29,255,0.004022589601211509
30,224,0.0035335689045936395
31,251,0.003959490156486623
32,247,0.0038963907117617364
33,254,0.004006814740030288
34,252,0.003975265017667844
35,264,0.0041645633518425035
36,238,0.003754416961130742
37,240,0.003785966683493185
38,229,0.0036124432104997477
39,251,0.003959490156486623
40,245,0.0038648409893992934
41,264,0.0041645633518425035
42,219,0.0034546945986875317
43,242,0.0038175164058556286
44,236,0.003722867238768299
45,242,0.0038175164058556286
46,255,0.004022589601211509
47,235,0.0037070923775870774
48,251,0.003959490156486623
49,256,0.004038364462392731
50,265,0.004180338213023725
51,254,0.004006814740030288
52,283,0.004464285714285714
53,245,0.0038648409893992934
54,250,0.003943715295305401
55,272,0.004290762241292277
56,263,0.004148788490661282
57,237,0.0037386420999495204
58,235,0.0037070923775870774
59,247,0.0038963907117617364
60,264,0.0041645633518425035
61,223,0.003517794043412418
62,247,0.0038963907117617364
63,247,0.0038963907117617364
64,231,0.0036439929328621907
65,251,0.003959490156486623
66,219,0.0034546945986875317
67,248,0.003912165572942958
68,275,0.004338086824835941
69,240,0.003785966683493185
70,227,0.0035808934881373044
71,249,0.00392794043412418
72,242,0.0038175164058556286
73,259,0.004085689045936396
74,261,0.004117238768298839
75,267,0.004211887935386169
76,254,0.004006814740030288
77,279,0.004401186269560828
78,262,0.004133013629480061
79,216,0.003407370015143867
80,245,0.0038648409893992934
81,261,0.004117238768298839
82,250,0.003943715295305401
83,266,0.004196113074204947
84,228,0.003596668349318526
85,268,0.00422766279656739
86,268,0.00422766279656739
87,278,0.004385411408379607
88,263,0.004148788490661282
89,267,0.004211887935386169
90,204,0.0032180716809692075
91,232,0.0036597677940434126
92,250,0.003943715295305401
93,250,0.003943715295305401
94,259,0.004085689045936396
95,239,0.0037701918223119637
96,234,0.0036913175164058555
97,241,0.0038017415446744067
98,271,0.004274987380111055
99,248,0.003912165572942958
100,248,0.003912165572942958
101,226,0.003565118626956083
102,248,0.003912165572942958
103,218,0.00343891973750631
104,223,0.003517794043412418
105,265,0.004180338213023725
106,244,0.0038490661282180715
107,259,0.004085689045936396
108,241,0.0038017415446744067
109,268,0.00422766279656739
110,228,0.003596668349318526
