byte_value,count,probability
0,237,0.0037386420999495204
1,253,0.0039910398788490665
2,264,0.0041645633518425035
3,280,0.00441696113074205
4,268,0.00422766279656739
5,240,0.003785966683493185
6,246,0.003880615850580515
7,257,0.004054139323573952
8,259,0.004085689045936396
9,251,0.003959490156486623
10,264,0.0041645633518425035
11,260,0.004101463907117618
12,253,0.0039910398788490665
13,238,0.003754416961130742
14,265,0.004180338213023725
15,273,0.0043065371024734985
16,253,0.0039910398788490665
17,244,0.0038490661282180715
18,266,0.004196113074204947
19,262,0.004133013629480061
20,236,0.003722867238768299
21,264,0.0041645633518425035
22,218,0.00343891973750631
23,249,0.00392794043412418
24,249,0.00392794043412418
25,246,0.003880615850580515
26,238,0.003754416961130742
27,229,0.0036124432104997477
28,259,0.004085689045936396
29,257,0.004054139323573952
30,262,0.004133013629480061
31,255,0.004022589601211509
32,227,0.0035808934881373044
33,252,0.003975265017667844
34,241,0.0038017415446744067
35,248,0.003912165572942958
36,287,0.004527385159010601
37,250,0.003943715295305401
38,262,0.004133013629480061
39,241,0.0038017415446744067
40,224,0.0035335689045936395
41,246,0.003880615850580515
42,229,0.0036124432104997477
43,247,0.0038963907117617364
44,229,0.0036124432104997477
45,222,0.003502019182231196
46,232,0.0036597677940434126
47,298,0.004700908632004039
48,245,0.0038648409893992934
49,231,0.0036439929328621907
50,238,0.003754416961130742
51,230,0.003628218071680969
52,222,0.003502019182231196
53,259,0.004085689045936396
54,246,0.003880615850580515
55,229,0.0036124432104997477
56,243,0.00383329126703685
57,264,0.0041645633518425035
58,269,0.004243437657748612
59,217,0.0034231448763250884
60,264,0.0041645633518425035
61,234,0.0036913175164058555
62,269,0.004243437657748612
63,251,0.003959490156486623
64,235,0.0037070923775870774
65,246,0.003880615850580515
66,262,0.004133013629480061
67,253,0.0039910398788490665
68,261,0.004117238768298839
69,264,0.0041645633518425035
70,278,0.004385411408379607
71,229,0.0036124432104997477
72,245,0.0038648409893992934
73,251,0.003959490156486623
74,245,0.0038648409893992934
75,235,0.0037070923775870774
76,264,0.0041645633518425035
77,247,0.0038963907117617364
78,230,0.003628218071680969
79,224,0.0035335689045936395
80,233,0.003675542655224634
81,240,0.003785966683493185
82,221,0.0034862443210499747
83,246,0.003880615850580515
84,245,0.0038648409893992934
85,250,0.003943715295305401
86,241,0.0038017415446744067
87,244,0.0038490661282180715
88,220,0.0034704694598687532
89,247,0.0038963907117617364
90,227,0.0035808934881373044
91,240,0.003785966683493185
92,222,0.003502019182231196
93,238,0.003754416961130742
94,248,0.003912165572942958
95,240,0.003785966683493185
96,271,0.004274987380111055
97,253,0.0039910398788490665
98,263,0.004148788490661282
99,262,0.004133013629480061
100,260,0.004101463907117618
101,236,0.003722867238768299
102,264,0.0041645633518425035
103,220,0.0034704694598687532
104,249,0.00392794043412418
105,220,0.0034704694598687532
106,268,0.00422766279656739
107,283,0.004464285714285714
108,240,0.003785966683493185
109,222,0.003502019182231196
110,232,0.0036597677940434126
111,249,0.00392794043412418
112,267,0.004211887935386169
113,243,0.00383329126703685
114,245,0.0038648409893992934
115,265,0.004180338213023725
116,215,0.003391595153962645
117,226,0.003565118626956083
118,244,0.0038490661282180715
119,260,0.004101463907117618
120,266,0.004196113074204947
121,265,0.004180338213023725
122,266,0.004196113074204947
123,243,0.00383329126703685
124,233,0.003675542655224634
125,260,0.004101463907117618
126,250,0.003943715295305401
127,229,0.0036124432104997477
128,236,0.003722867238768299
129,241,0.0038017415446744067
130,225,0.003549343765774861
131,225,0.003549343765774861
132,237,0.0037386420999495204
133,233,0.003675542655224634
134,271,0.004274987380111055
135,246,0.003880615850580515
136,253,0.0039910398788490665
137,251,0.003959490156486623
138,220,0.0034704694598687532
139,201,0.0031707470974255427
140,227,0.0035808934881373044
141,263,0.004148788490661282
142,245,0.0038648409893992934
143,240,0.003785966683493185
144,219,0.0034546945986875317
145,227,0.0035808934881373044
146,246,0.003880615850580515
147,264,0.0041645633518425035
148,249,0.00392794043412418
149,275,0.004338086824835941
150,247,0.0038963907117617364
151,226,0.003565118626956083
152,252,0.003975265017667844
153,261,0.004117238768298839
154,263,0.004148788490661282
155,252,0.003975265017667844
156,248,0.003912165572942958
157,252,0.003975265017667844
158,229,0.0036124432104997477
159,248,0.003912165572942958
160,259,0.004085689045936396
161,248,0.003912165572942958
162,267,0.004211887935386169
163,239,0.0037701918223119637
164,239,0.0037701918223119637
165,215,0.003391595153962645
166,275,0.004338086824835941
167,268,0.00422766279656739
168,256,0.004038364462392731
169,233,0.003675542655224634
170,280,0.00441696113074205
171,271,0.004274987380111055
172,271,0.004274987380111055
173,248,0.003912165572942958
174,244,0.0038490661282180715
175,240,0.003785966683493185
176,259,0.004085689045936396
177,232,0.0036597677940434126
178,225,0.003549343765774861
179,234,0.0036913175164058555
180,243,0.00383329126703685
181,219,0.0034546945986875317
182,257,0.004054139323573952
183,277,0.004369636547198384
184,248,0.003912165572942958
185,244,0.0038490661282180715
186,252,0.003975265017667844
187,214,0.0033758202927814235
188,293,0.0046220343260979305
189,236,0.003722867238768299
190,264,0.0041645633518425035
191,274,0.00432231196365472
192,241,0.0038017415446744067
193,242,0.0038175164058556286
194,255,0.004022589601211509
195,246,0.003880615850580515
196,214,0.0033758202927814235
197,260,0.004101463907117618
198,226,0.003565118626956083
199,272,0.004290762241292277
200,219,0.0034546945986875317
201,266,0.004196113074204947
202,231,0.0036439929328621907
203,254,0.004006814740030288
204,254,0.004006814740030288
205,278,0.004385411408379607
206,283,0.004464285714285714
207,243,0.00383329126703685
208,252,0.003975265017667844
209,219,0.0034546945986875317
210,255,0.004022589601211509
211,240,0.003785966683493185
212,242,0.0038175164058556286
213,225,0.003549343765774861
214,256,0.004038364462392731
215,268,0.00422766279656739
216,246,0.003880615850580515
217,235,0.0037070923775870774
218,250,0.003943715295305401
219,257,0.004054139323573952
220,249,0.00392794043412418
221,234,0.0036913175164058555
222,248,0.003912165572942958
223,223,0.003517794043412418
224,240,0.003785966683493185
225,265,0.004180338213023725
226,280,0.00441696113074205
227,236,0.003722867238768299
228,237,0.0037386420999495204
229,259,0.004085689045936396
230,251,0.003959490156486623
231,241,0.0038017415446744067
232,262,0.004133013629480061
233,277,0.004369636547198384
234,255,0.004022589601211509
235,242,0.0038175164058556286
236,259,0.004085689045936396
237,266,0.004196113074204947
238,267,0.004211887935386169
239,232,0.0036597677940434126
240,221,0.0034862443210499747
241,276,0.004353861686017163
242,231,0.0036439929328621907
243,231,0.0036439929328621907
244,232,0.0036597677940434126
245,246,0.003880615850580515
246,244,0.0038490661282180715
247,290,0.004574709742554265
248,249,0.00392794043412418
249,226,0.003565118626956083
250,232,0.0036597677940434126
251,272,0.004290762241292277
252,262,0.004133013629480061
253,254,0.004006814740030288
254,255,0.004022589601211509
255,242,0.0038175164058556286
