byte_value,count,probability
0,246,0.003880615850580515
1,232,0.0036597677940434126
2,234,0.0036913175164058555
3,244,0.0038490661282180715
4,233,0.003675542655224634
5,270,0.004259212518929833
6,241,0.0038017415446744067
7,249,0.00392794043412418
8,258,0.004069914184755174
9,250,0.003943715295305401
10,248,0.003912165572942958
11,263,0.004148788490661282
12,234,0.0036913175164058555
13,276,0.004353861686017163
14,237,0.0037386420999495204
15,265,0.004180338213023725
16,263,0.004148788490661282
17,237,0.0037386420999495204
18,248,0.003912165572942958
19,223,0.003517794043412418
20,244,0.0038490661282180715
21,280,0.00441696113074205
22,251,0.003959490156486623
23,225,0.003549343765774861
24,262,0.004133013629480061
25,213,0.003360045431600202
26,245,0.0038648409893992934
27,236,0.003722867238768299
28,247,0.0038963907117617364
29,256,0.004038364462392731
30,244,0.0038490661282180715
31,252,0.003975265017667844
32,230,0.003628218071680969
33,275,0.004338086824835941
34,234,0.0036913175164058555
35,237,0.0037386420999495204
36,254,0.004006814740030288
37,273,0.0043065371024734985
38,251,0.003959490156486623
39,217,0.0034231448763250884
40,225,0.003549343765774861
41,259,0.004085689045936396
42,253,0.0039910398788490665
43,225,0.003549343765774861
44,242,0.0038175164058556286
45,257,0.004054139323573952
46,225,0.003549343765774861
47,266,0.004196113074204947
48,250,0.003943715295305401
49,244,0.0038490661282180715
50,265,0.004180338213023725
51,244,0.0038490661282180715
52,243,0.00383329126703685
53,235,0.0037070923775870774
54,235,0.0037070923775870774
55,225,0.003549343765774861
56,237,0.0037386420999495204
57,262,0.004133013629480061
58,258,0.004069914184755174
59,231,0.0036439929328621907
60,255,0.004022589601211509
61,266,0.004196113074204947
62,244,0.0038490661282180715
63,235,0.0037070923775870774
64,244,0.0038490661282180715
65,266,0.004196113074204947
66,261,0.004117238768298839
67,261,0.004117238768298839
68,254,0.004006814740030288
69,236,0.003722867238768299
70,271,0.004274987380111055
71,240,0.003785966683493185
72,245,0.0038648409893992934
73,250,0.003943715295305401
74,257,0.004054139323573952
75,238,0.003754416961130742
76,241,0.0038017415446744067
77,243,0.00383329126703685
78,251,0.003959490156486623
79,259,0.004085689045936396
80,267,0.004211887935386169
81,261,0.004117238768298839
82,252,0.003975265017667844
83,256,0.004038364462392731
84,231,0.0036439929328621907
85,236,0.003722867238768299
86,250,0.003943715295305401
87,241,0.0038017415446744067
88,257,0.004054139323573952
89,249,0.00392794043412418
90,266,0.004196113074204947
91,283,0.004464285714285714
92,243,0.00383329126703685
93,261,0.004117238768298839
94,255,0.004022589601211509
95,212,0.00334427057041898
96,264,0.0041645633518425035
97,255,0.004022589601211509
98,266,0.004196113074204947
99,216,0.003407370015143867
100,246,0.003880615850580515
101,271,0.004274987380111055
102,240,0.003785966683493185
103,208,0.003281171125694094
104,227,0.0035808934881373044
105,274,0.00432231196365472
106,252,0.003975265017667844
107,258,0.004069914184755174
108,228,0.003596668349318526
109,237,0.0037386420999495204
110,260,0.004101463907117618
111,238,0.003754416961130742
112,257,0.004054139323573952
113,229,0.0036124432104997477
114,233,0.003675542655224634
115,245,0.0038648409893992934
116,239,0.0037701918223119637
117,224,0.0035335689045936395
118,263,0.004148788490661282
119,240,0.003785966683493185
120,235,0.0037070923775870774
121,240,0.003785966683493185
122,254,0.004006814740030288
123,248,0.003912165572942958
124,251,0.003959490156486623
125,248,0.003912165572942958
126,229,0.0036124432104997477
127,250,0.003943715295305401
128,252,0.003975265017667844
129,237,0.0037386420999495204
130,256,0.004038364462392731
131,227,0.0035808934881373044
132,240,0.003785966683493185
133,277,0.004369636547198384
134,240,0.003785966683493185
135,256,0.004038364462392731
136,239,0.0037701918223119637
137,260,0.004101463907117618
138,249,0.00392794043412418
139,232,0.0036597677940434126
140,256,0.004038364462392731
141,256,0.004038364462392731
142,253,0.0039910398788490665
143,239,0.0037701918223119637
144,240,0.003785966683493185
145,235,0.0037070923775870774
146,263,0.004148788490661282
147,248,0.003912165572942958
148,247,0.0038963907117617364
149,249,0.00392794043412418
150,217,0.0034231448763250884
151,260,0.004101463907117618
152,227,0.0035808934881373044
153,283,0.004464285714285714
154,234,0.0036913175164058555
155,273,0.0043065371024734985
156,269,0.004243437657748612
157,211,0.0033284957092377587
158,261,0.004117238768298839
159,234,0.0036913175164058555
160,256,0.004038364462392731
161,250,0.003943715295305401
162,251,0.003959490156486623
163,225,0.003549343765774861
164,232,0.0036597677940434126
165,258,0.004069914184755174
166,214,0.0033758202927814235
167,274,0.00432231196365472
168,256,0.004038364462392731
169,245,0.0038648409893992934
170,218,0.00343891973750631
171,264,0.0041645633518425035
172,241,0.0038017415446744067
173,247,0.0038963907117617364
174,230,0.003628218071680969
175,236,0.003722867238768299
176,272,0.004290762241292277
177,231,0.0036439929328621907
178,250,0.003943715295305401
179,235,0.0037070923775870774
180,248,0.003912165572942958
181,238,0.003754416961130742
182,253,0.0039910398788490665
183,232,0.0036597677940434126
184,264,0.0041645633518425035
185,249,0.00392794043412418
186,246,0.003880615850580515
187,274,0.00432231196365472
188,255,0.004022589601211509
189,286,0.004511610297829379
190,249,0.00392794043412418
191,252,0.003975265017667844
192,244,0.0038490661282180715
193,237,0.0037386420999495204
194,236,0.003722867238768299
195,256,0.004038364462392731
196,267,0.004211887935386169
197,246,0.003880615850580515
198,237,0.0037386420999495204
