byte_value,count,probability
0,4222,0.0040264129638671875
1,4171,0.003977775573730469
2,4145,0.003952980041503906
3,4040,0.00385284423828125
4,3987,0.0038022994995117188
5,4197,0.004002571105957031
6,3914,0.0037326812744140625
7,4198,0.0040035247802734375
8,4048,0.0038604736328125
9,4184,0.00399017333984375
10,4231,0.004034996032714844
11,4056,0.00386810302734375
12,4030,0.0038433074951171875
13,4121,0.003930091857910156
14,4085,0.0038957595825195312
15,4093,0.0039033889770507812
16,4135,0.003943443298339844
17,4089,0.0038995742797851562
18,4166,0.0039730072021484375
19,4139,0.003947257995605469
20,4060,0.003871917724609375
21,4143,0.003951072692871094
22,4156,0.003963470458984375
23,4176,0.0039825439453125
24,4122,0.0039310455322265625
25,4058,0.0038700103759765625
26,4069,0.0038805007934570312
27,4141,0.003949165344238281
28,4138,0.0039463043212890625
29,4152,0.00395965576171875
30,3986,0.0038013458251953125
31,4146,0.0039539337158203125
32,4058,0.0038700103759765625
33,4051,0.0038633346557617188
34,4124,0.003932952880859375
35,4119,0.003928184509277344
36,4001,0.0038156509399414062
37,3977,0.0037927627563476562
38,4134,0.0039424896240234375
39,4100,0.003910064697265625
40,4053,0.0038652420043945312
41,4025,0.0038385391235351562
42,4086,0.0038967132568359375
43,4037,0.0038499832153320312
44,4131,0.003939628601074219
45,4041,0.0038537979125976562
46,4206,0.0040111541748046875
47,3959,0.0037755966186523438
48,4058,0.0038700103759765625
49,4086,0.0038967132568359375
50,4153,0.003960609436035156
51,3992,0.00380706787109375
52,4141,0.003949165344238281
53,4129,0.003937721252441406
54,4048,0.0038604736328125
55,4183,0.003989219665527344
56,4139,0.003947257995605469
57,4160,0.00396728515625
58,4273,0.004075050354003906
59,4192,0.003997802734375
60,4030,0.0038433074951171875
61,4068,0.003879547119140625
62,4090,0.0039005279541015625
63,4057,0.0038690567016601562
64,4064,0.003875732421875
65,4060,0.003871917724609375
66,4081,0.0038919448852539062
67,4121,0.003930091857910156
68,4217,0.004021644592285156
69,4136,0.00394439697265625
70,3955,0.0037717819213867188
71,4080,0.0038909912109375
72,4187,0.003993034362792969
73,4060,0.003871917724609375
74,4061,0.0038728713989257812
75,4084,0.003894805908203125
76,4074,0.0038852691650390625
77,4146,0.0039539337158203125
78,3919,0.0037374496459960938
79,4009,0.0038232803344726562
80,4126,0.0039348602294921875
81,4136,0.00394439697265625
82,4117,0.003926277160644531
83,4051,0.0038633346557617188
84,4185,0.003991127014160156
85,4055,0.0038671493530273438
86,4169,0.003975868225097656
87,3964,0.003780364990234375
88,4149,0.003956794738769531
89,4091,0.0039014816284179688
90,4037,0.0038499832153320312
91,4083,0.0038938522338867188
92,3994,0.0038089752197265625
93,4087,0.0038976669311523438
94,4109,0.003918647766113281
95,4038,0.0038509368896484375
96,3939,0.0037565231323242188
97,4008,0.00382232666015625
98,4033,0.0038461685180664062
99,4107,0.003916740417480469
100,4072,0.00388336181640625
101,4003,0.0038175582885742188
102,4046,0.0038585662841796875
103,3995,0.0038099288940429688
104,4104,0.00391387939453125
105,4214,0.0040187835693359375
106,4190,0.0039958953857421875
107,4033,0.0038461685180664062
108,3966,0.0037822723388671875
109,4136,0.00394439697265625
110,4098,0.0039081573486328125
111,4116,0.003925323486328125
112,4099,0.003909111022949219
113,4127,0.003935813903808594
114,4134,0.0039424896240234375
115,4039,0.0038518905639648438
116,4063,0.0038747787475585938
117,3985,0.0038003921508789062
118,4171,0.003977775573730469
119,4030,0.0038433074951171875
120,4181,0.003987312316894531
121,4113,0.003922462463378906
122,4187,0.003993034362792969
123,4204,0.004009246826171875
124,3998,0.0038127899169921875
125,4103,0.003912925720214844
126,4065,0.0038766860961914062
127,4171,0.003977775573730469
128,4143,0.003951072692871094
129,4142,0.0039501190185546875
130,4095,0.0039052963256835938
131,4081,0.0038919448852539062
132,4021,0.0038347244262695312
133,4068,0.003879547119140625
134,4044,0.003856658935546875
135,4266,0.0040683746337890625
136,4169,0.003975868225097656
137,4084,0.003894805908203125
138,4090,0.0039005279541015625
139,3943,0.0037603378295898438
140,4039,0.0038518905639648438
141,3987,0.0038022994995117188
142,4103,0.003912925720214844
143,4085,0.0038957595825195312
144,4122,0.0039310455322265625
145,4211,0.004015922546386719
146,4164,0.003971099853515625
147,4114,0.0039234161376953125
148,4303,0.004103660583496094
149,4035,0.0038480758666992188
150,4155,0.003962516784667969
151,4116,0.003925323486328125
152,4135,0.003943443298339844
153,4183,0.003989219665527344
154,4134,0.0039424896240234375
155,4055,0.0038671493530273438
156,4016,0.0038299560546875
157,4069,0.0038805007934570312
158,4098,0.0039081573486328125
159,4067,0.0038785934448242188
160,4129,0.003937721252441406
161,4049,0.0038614273071289062
162,4028,0.003841400146484375
163,4017,0.0038309097290039062
164,4124,0.003932952880859375
165,4053,0.0038652420043945312
166,4076,0.003887176513671875
167,4045,0.0038576126098632812
168,4226,0.0040302276611328125
169,4187,0.003993034362792969
170,4086,0.0038967132568359375
171,4049,0.0038614273071289062
172,4223,0.004027366638183594
173,4109,0.003918647766113281
174,4212,0.004016876220703125
175,4083,0.0038938522338867188
176,4091,0.0039014816284179688
177,4168,0.00397491455078125
178,4011,0.0038251876831054688
179,4172,0.003978729248046875
180,4108,0.003917694091796875
181,4113,0.003922462463378906
182,4028,0.003841400146484375
183,4046,0.0038585662841796875
184,4191,0.003996849060058594
185,4257,0.004059791564941406
186,4164,0.003971099853515625
187,4009,0.0038232803344726562
188,4017,0.0038309097290039062
189,4087,0.0038976669311523438
190,4140,0.003948211669921875
191,4051,0.0038633346557617188
192,4017,0.0038309097290039062
193,4169,0.003975868225097656
194,4246,0.0040493011474609375
195,4058,0.0038700103759765625
196,4160,0.00396728515625
197,4109,0.003918647766113281
198,4069,0.0038805007934570312
199,4120,0.00392913818359375
200,4156,0.003963470458984375
201,4104,0.00391387939453125
202,4040,0.00385284423828125
203,4220,0.004024505615234375
204,4187,0.003993034362792969
205,4069,0.0038805007934570312
206,4174,0.0039806365966796875
207,4101,0.003911018371582031
208,4037,0.0038499832153320312
209,4079,0.0038900375366210938
210,3965,0.0037813186645507812
211,4064,0.003875732421875
212,4013,0.0038270950317382812
213,3981,0.0037965774536132812
214,4073,0.0038843154907226562
215,4104,0.00391387939453125
216,4095,0.0039052963256835938
217,4062,0.0038738250732421875
218,4108,0.003917694091796875
219,4095,0.0039052963256835938
220,4241,0.004044532775878906
221,4075,0.0038862228393554688
222,4083,0.0038938522338867188
223,4193,0.003998756408691406
224,4088,0.00389862060546875
225,4039,0.0038518905639648438
226,4211,0.004015922546386719
227,4055,0.0038671493530273438
228,4141,0.003949165344238281
229,4105,0.003914833068847656
230,4146,0.0039539337158203125
231,4122,0.0039310455322265625
232,4135,0.003943443298339844
233,4062,0.0038738250732421875
234,4185,0.003991127014160156
235,4049,0.0038614273071289062
236,4019,0.0038328170776367188
237,3978,0.0037937164306640625
238,4098,0.0039081573486328125
239,4177,0.003983497619628906
240,4083,0.0038938522338867188
241,4088,0.00389862060546875
242,4084,0.003894805908203125
243,3965,0.0037813186645507812
244,3994,0.0038089752197265625
245,4136,0.00394439697265625
246,4088,0.00389862060546875
247,4138,0.0039463043212890625
248,4022,0.0038356781005859375
249,4051,0.0038633346557617188
250,4125,0.003933906555175781
251,4131,0.003939628601074219
252,4138,0.0039463043212890625
253,4050,0.0038623809814453125
254,4021,0.0038347244262695312
255,4025,0.0038385391235351562
