byte_value,count,probability
0,300,0.004004698846646732
1,302,0.00403139683895771
2,283,0.0037777659120034174
3,296,0.003951302862024776
4,300,0.004004698846646732
5,315,0.004204933788979069
6,274,0.003657624946604015
7,259,0.003457390004271679
8,285,0.0038044639043143956
9,295,0.003937953865869287
10,326,0.004351772746689449
11,285,0.0038044639043143956
12,289,0.003857859888936352
13,296,0.003951302862024776
14,294,0.0039246048697137974
15,276,0.003684322938914994
16,250,0.003337249038872277
17,286,0.0038178129004698847
18,276,0.003684322938914994
19,284,0.0037911149081589065
20,280,0.00373771892353695
21,302,0.00403139683895771
22,288,0.003844510892780863
23,266,0.0035508329773601024
24,273,0.003644275950448526
25,311,0.0041515378043571124
26,282,0.0037644169158479283
27,283,0.0037777659120034174
28,327,0.004365121742844938
29,284,0.0037911149081589065
30,302,0.00403139683895771
31,309,0.004124839812046134
32,282,0.0037644169158479283
33,305,0.004071443827424178
34,296,0.003951302862024776
35,278,0.003711020931225972
36,318,0.0042449807774455365
37,276,0.003684322938914994
38,300,0.004004698846646732
39,259,0.003457390004271679
40,291,0.00388455788124733
41,286,0.0038178129004698847
42,298,0.003978000854335754
43,289,0.003857859888936352
44,276,0.003684322938914994
45,280,0.00373771892353695
46,269,0.0035908799658265697
47,269,0.0035908799658265697
48,269,0.0035908799658265697
49,301,0.0040180478428022215
50,315,0.004204933788979069
51,282,0.0037644169158479283
52,301,0.0040180478428022215
53,288,0.003844510892780863
54,298,0.003978000854335754
55,288,0.003844510892780863
56,283,0.0037777659120034174
57,293,0.003911255873558309
58,301,0.0040180478428022215
59,299,0.003991349850491243
60,286,0.0038178129004698847
61,287,0.003831161896625374
62,322,0.004298376762067493
63,286,0.0038178129004698847
64,311,0.0041515378043571124
65,300,0.004004698846646732
66,293,0.003911255873558309
67,289,0.003857859888936352
68,282,0.0037644169158479283
69,342,0.004565356685177275
70,289,0.003857859888936352
71,298,0.003978000854335754
72,295,0.003937953865869287
73,299,0.003991349850491243
74,291,0.00388455788124733
75,271,0.003617577958137548
76,289,0.003857859888936352
77,297,0.003964651858180265
78,312,0.004164886800512601
79,311,0.0041515378043571124
80,305,0.004071443827424178
81,290,0.003871208885091841
82,293,0.003911255873558309
83,296,0.003951302862024776
84,288,0.003844510892780863
85,327,0.004365121742844938
86,301,0.0040180478428022215
87,340,0.0045386586928662966
88,274,0.003657624946604015
89,270,0.003604228961982059
90,314,0.004191584792823579
91,310,0.004138188808201623
92,279,0.003724369927381461
93,260,0.003470739000427168
94,314,0.004191584792823579
95,303,0.0040447458351132
96,313,0.004178235796668091
97,311,0.0041515378043571124
98,286,0.0038178129004698847
99,284,0.0037911149081589065
100,295,0.003937953865869287
101,287,0.003831161896625374
102,303,0.0040447458351132
103,285,0.0038044639043143956
104,318,0.0042449807774455365
105,292,0.0038979068774028193
106,283,0.0037777659120034174
107,279,0.003724369927381461
108,325,0.00433842375053396
109,294,0.0039246048697137974
110,304,0.004058094831268688
111,272,0.003630926954293037
112,273,0.003644275950448526
113,295,0.003937953865869287
114,291,0.00388455788124733
115,312,0.004164886800512601
116,306,0.0040847928235796666
117,295,0.003937953865869287
118,258,0.0034440410081161897
119,273,0.003644275950448526
120,257,0.0034306920119607006
121,243,0.003243806065783853
122,291,0.00388455788124733
123,295,0.003937953865869287
124,310,0.004138188808201623
125,284,0.0037911149081589065
126,321,0.004285027765912003
127,272,0.003630926954293037
128,309,0.004124839812046134
129,302,0.00403139683895771
130,286,0.0038178129004698847
131,303,0.0040447458351132
132,277,0.003697671935070483
133,321,0.004285027765912003
134,302,0.00403139683895771
135,263,0.003510785988893635
136,295,0.003937953865869287
137,320,0.004271678769756515
138,277,0.003697671935070483
139,296,0.003951302862024776
140,313,0.004178235796668091
141,262,0.003497436992738146
142,279,0.003724369927381461
143,269,0.0035908799658265697
144,305,0.004071443827424178
145,273,0.003644275950448526
146,270,0.003604228961982059
147,310,0.004138188808201623
148,286,0.0038178129004698847
149,282,0.0037644169158479283
150,287,0.003831161896625374
151,327,0.004365121742844938
152,259,0.003457390004271679
153,289,0.003857859888936352
154,286,0.0038178129004698847
155,318,0.0042449807774455365
156,293,0.003911255873558309
157,307,0.004098141819735156
158,284,0.0037911149081589065
159,267,0.0035641819735155915
160,297,0.003964651858180265
161,298,0.003978000854335754
162,263,0.003510785988893635
163,301,0.0040180478428022215
164,314,0.004191584792823579
165,285,0.0038044639043143956
166,271,0.003617577958137548
167,285,0.0038044639043143956
168,278,0.003711020931225972
169,278,0.003711020931225972
170,321,0.004285027765912003
171,287,0.003831161896625374
172,328,0.0043784707390004275
173,303,0.0040447458351132
174,317,0.004231631781290047
175,284,0.0037911149081589065
176,272,0.003630926954293037
177,292,0.0038979068774028193
178,289,0.003857859888936352
179,289,0.003857859888936352
180,304,0.004058094831268688
181,290,0.003871208885091841
182,280,0.00373771892353695
183,320,0.004271678769756515
184,313,0.004178235796668091
185,291,0.00388455788124733
186,287,0.003831161896625374
187,316,0.0042182827851345575
188,309,0.004124839812046134
