byte_value,count,probability
0,302,0.00403139683895771
1,308,0.004111490815890645
2,304,0.004058094831268688
3,292,0.0038979068774028193
4,309,0.004124839812046134
5,291,0.00388455788124733
6,270,0.003604228961982059
7,304,0.004058094831268688
8,280,0.00373771892353695
9,297,0.003964651858180265
10,267,0.0035641819735155915
11,304,0.004058094831268688
12,285,0.0038044639043143956
13,316,0.0042182827851345575
14,291,0.00388455788124733
15,288,0.003844510892780863
16,310,0.004138188808201623
17,285,0.0038044639043143956
18,289,0.003857859888936352
19,315,0.004204933788979069
20,284,0.0037911149081589065
21,315,0.004204933788979069
22,308,0.004111490815890645
23,300,0.004004698846646732
24,284,0.0037911149081589065
25,274,0.003657624946604015
26,292,0.0038979068774028193
27,283,0.0037777659120034174
28,252,0.003363947031183255
29,310,0.004138188808201623
30,310,0.004138188808201623
31,295,0.003937953865869287
32,282,0.0037644169158479283
33,300,0.004004698846646732
34,269,0.0035908799658265697
35,267,0.0035641819735155915
36,291,0.00388455788124733
37,343,0.004578705681332763
38,302,0.00403139683895771
39,254,0.0033906450234942333
40,247,0.0032972020504058097
41,355,0.004738893635198633
42,299,0.003991349850491243
43,338,0.004511960700555318
44,319,0.004258329773601025
45,309,0.004124839812046134
46,279,0.003724369927381461
47,298,0.003978000854335754
48,286,0.0038178129004698847
49,290,0.003871208885091841
50,283,0.0037777659120034174
51,313,0.004178235796668091
52,300,0.004004698846646732
53,264,0.0035241349850491242
54,270,0.003604228961982059
55,303,0.0040447458351132
56,263,0.003510785988893635
57,296,0.003951302862024776
58,295,0.003937953865869287
59,275,0.0036709739427595047
60,298,0.003978000854335754
61,282,0.0037644169158479283
62,336,0.00448526270824434
63,290,0.003871208885091841
64,289,0.003857859888936352
65,276,0.003684322938914994
66,312,0.004164886800512601
67,270,0.003604228961982059
68,296,0.003951302862024776
69,305,0.004071443827424178
70,305,0.004071443827424178
71,283,0.0037777659120034174
72,281,0.0037510679196924392
73,319,0.004258329773601025
74,303,0.0040447458351132
75,275,0.0036709739427595047
76,265,0.0035374839812046133
77,247,0.0032972020504058097
78,278,0.003711020931225972
79,262,0.003497436992738146
80,276,0.003684322938914994
81,304,0.004058094831268688
82,265,0.0035374839812046133
83,285,0.0038044639043143956
84,298,0.003978000854335754
85,275,0.0036709739427595047
86,299,0.003991349850491243
87,290,0.003871208885091841
88,286,0.0038178129004698847
89,302,0.00403139683895771
90,270,0.003604228961982059
91,307,0.004098141819735156
92,303,0.0040447458351132
93,323,0.0043117257582229816
94,294,0.0039246048697137974
95,324,0.004325074754378471
96,304,0.004058094831268688
97,283,0.0037777659120034174
98,271,0.003617577958137548
99,298,0.003978000854335754
100,308,0.004111490815890645
101,285,0.0038044639043143956
102,277,0.003697671935070483
103,270,0.003604228961982059
104,312,0.004164886800512601
105,289,0.003857859888936352
106,287,0.003831161896625374
107,323,0.0043117257582229816
108,290,0.003871208885091841
109,282,0.0037644169158479283
110,338,0.004511960700555318
111,289,0.003857859888936352
112,315,0.004204933788979069
113,293,0.003911255873558309
114,275,0.0036709739427595047
115,294,0.0039246048697137974
116,296,0.003951302862024776
117,309,0.004124839812046134
118,294,0.0039246048697137974
119,307,0.004098141819735156
120,287,0.003831161896625374
121,304,0.004058094831268688
122,301,0.0040180478428022215
123,292,0.0038979068774028193
124,282,0.0037644169158479283
125,274,0.003657624946604015
126,277,0.003697671935070483
127,266,0.0035508329773601024
128,299,0.003991349850491243
129,308,0.004111490815890645
130,273,0.003644275950448526
131,294,0.0039246048697137974
132,287,0.003831161896625374
133,300,0.004004698846646732
134,311,0.0041515378043571124
135,322,0.004298376762067493
136,332,0.004431866723622384
137,318,0.0042449807774455365
138,295,0.003937953865869287
139,312,0.004164886800512601
140,272,0.003630926954293037
141,262,0.003497436992738146
142,288,0.003844510892780863
143,299,0.003991349850491243
144,285,0.0038044639043143956
145,301,0.0040180478428022215
146,284,0.0037911149081589065
147,285,0.0038044639043143956
148,298,0.003978000854335754
149,293,0.003911255873558309
150,297,0.003964651858180265
151,298,0.003978000854335754
152,307,0.004098141819735156
153,284,0.0037911149081589065
154,305,0.004071443827424178
155,269,0.0035908799658265697
156,288,0.003844510892780863
157,283,0.0037777659120034174
158,283,0.0037777659120034174
159,299,0.003991349850491243
160,294,0.0039246048697137974
161,278,0.003711020931225972
162,294,0.0039246048697137974
163,366,0.004885732592909013
164,270,0.003604228961982059
165,274,0.003657624946604015
166,315,0.004204933788979069
167,304,0.004058094831268688
168,316,0.0042182827851345575
169,270,0.003604228961982059
170,280,0.00373771892353695
171,301,0.0040180478428022215
172,271,0.003617577958137548
173,310,0.004138188808201623
174,303,0.0040447458351132
175,269,0.0035908799658265697
176,280,0.00373771892353695
177,280,0.00373771892353695
178,287,0.003831161896625374
179,281,0.0037510679196924392
180,286,0.0038178129004698847
181,299,0.003991349850491243
182,318,0.0042449807774455365
183,270,0.003604228961982059
184,292,0.0038979068774028193
185,279,0.003724369927381461
186,268,0.0035775309696710806
187,292,0.0038979068774028193
188,289,0.003857859888936352
189,314,0.004191584792823579
190,305,0.004071443827424178
191,289,0.003857859888936352
192,303,0.0040447458351132
193,293,0.003911255873558309
194,316,0.0042182827851345575
195,278,0.003711020931225972
196,278,0.003711020931225972
197,309,0.004124839812046134
198,286,0.0038178129004698847
199,302,0.00403139683895771
200,323,0.0043117257582229816
201,286,0.0038178129004698847
202,262,0.003497436992738146
203,294,0.0039246048697137974
204,282,0.0037644169158479283
205,282,0.0037644169158479283
206,304,0.004058094831268688
207,258,0.0034440410081161897
208,280,0.00373771892353695
209,276,0.003684322938914994
210,326,0.004351772746689449
211,257,0.0034306920119607006
212,255,0.0034039940196497224
213,301,0.0040180478428022215
214,302,0.00403139683895771
215,290,0.003871208885091841
216,289,0.003857859888936352
217,278,0.003711020931225972
218,299,0.003991349850491243
219,266,0.0035508329773601024
220,266,0.0035508329773601024
221,286,0.0038178129004698847
222,298,0.003978000854335754
223,278,0.003711020931225972
224,280,0.00373771892353695
225,301,0.0040180478428022215
226,314,0.004191584792823579
227,286,0.0038178129004698847
228,269,0.0035908799658265697
229,333,0.0044452157197778725
230,311,0.0041515378043571124
231,268,0.0035775309696710806
232,306,0.0040847928235796666
233,277,0.003697671935070483
234,343,0.004578705681332763
