label,file,bytes,blocks_32b,trailing_bytes,unique_byte_values,shannon_bits_per_byte,min_entropy_bits_per_byte,chi_square,chi_square_p_value,bit_count,zeros,ones,zeros_ratio,ones_ratio,monobit_s_obs,monobit_p_value,runs_count,runs_p_value,runs_applicable,byte_autocorrelation_lag1,bit_autocorrelation_lag1,block_size,total_blocks,unique_blocks,repeated_blocks,longest_repeated_byte_run,most_frequent_byte,most_frequent_count,most_frequent_probability,zlib_compression_ratio,window_size,window_count,window_shannon_min,window_shannon_mean,window_shannon_max,scipy_available
final_active,data/captures/09_41_05_09_2026/entropy_final_active.bin,974208,30444,0,256,7.9998059525586775,7.9190972368957535,262.4180790960452,0.3613693272932088,7793664,3898765,3894899,0.5002480219829851,0.4997519780170148,1.38481261275351,0.16610977324413534,3897445,0.6600502020026634,True,-0.00012201742306502505,-0.00015742495101426647,32,30444,30444,0,3,48,4025,0.0041315612271712,1.0003141013007488,32768,29,7.9934945972938936,7.994293493813422,7.99558223664891,True
final_xor,data/captures/09_41_05_09_2026/entropy_final_xor.bin,974240,30445,0,256,7.999816359846481,7.925250899296731,248.39283954672362,0.6047053660919725,7793920,3898960,3894960,0.5002566102808343,0.4997433897191657,1.4327882769880311,0.15191835253161706,3896376,0.676211114085016,True,-0.0004826802043638639,0.00014972537243290021,32,30445,30445,0,3,9,4008,0.0041139760223353585,1.0003140909837411,32768,29,7.993422985656041,7.994412406088395,7.995424335151334,True
source_qrng,data/captures/09_41_05_09_2026/entropy_source_qrng.bin,974208,30444,0,256,7.999806665015063,7.942221318880476,260.6963605308107,0.3897938098533714,7793664,3898189,3895475,0.5001741157945736,0.49982588420542634,0.9721628119537058,0.33096955793510885,3892732,0.0033148316514028517,True,0.0001669695957422032,0.0010521440167295274,32,30444,30444,0,3,51,3961,0.00406586683747208,1.0003141013007488,32768,29,7.9934295029015905,7.994505668547236,7.995214534140015,True
source_trng,data/captures/09_41_05_09_2026/entropy_source_trng.bin,974240,30445,0,256,7.9998149756320345,7.9346401867714365,250.0235835112498,0.5762209829379706,7793920,3896546,3897374,0.4999468816718673,0.5000531183281327,0.29658717333652246,0.7667817046824655,3896591,0.7915349440093352,True,-0.0008275986718673401,9.480625301616688e-05,32,30445,30445,0,3,28,3982,0.004087288553128593,1.0003140909837411,32768,29,7.993305250910432,7.994203437799033,7.995355327269237,True
