label,file,bytes,blocks_32b,trailing_bytes,unique_byte_values,shannon_bits_per_byte,min_entropy_bits_per_byte,chi_square,chi_square_p_value,bit_count,zeros,ones,zeros_ratio,ones_ratio,monobit_s_obs,monobit_p_value,runs_count,runs_p_value,runs_applicable,byte_autocorrelation_lag1,bit_autocorrelation_lag1,block_size,total_blocks,unique_blocks,repeated_blocks,longest_repeated_byte_run,most_frequent_byte,most_frequent_count,most_frequent_probability,zlib_compression_ratio,window_size,window_count,window_shannon_min,window_shannon_mean,window_shannon_max,scipy_available
final_active,data/captures/16_59_04_09_2026/entropy_final_active.bin,958336,29948,0,256,7.999840258598624,7.9357439984834075,212.23507412848937,0.976221285592532,7666688,3832303,3834385,0.49986421776913315,0.5001357822308669,0.751928992212366,0.4520937619471267,3834554,0.3820069834653186,True,-0.0009313425517281892,-0.0003155946728474516,32,29948,29948,0,3,178,3914,0.004084162548417257,1.000314086082543,32768,29,7.9931882077885,7.994404944645803,7.995359009244847,True
final_xor,data/captures/16_59_04_09_2026/entropy_final_xor.bin,958368,29949,0,256,7.999816656453504,7.925508150597604,243.62482887575544,0.6850099069790292,7666944,3833922,3833022,0.5000586935289993,0.4999413064710007,0.32503592447410773,0.7451538827852513,3833926,0.7429394174938511,True,2.4410941844295427e-05,-0.00011831386521794981,32,29949,29949,0,3,185,3942,0.004113242512270861,1.0003140755951785,32768,29,7.993519696817875,7.99448912174656,7.995312719456577,True
source_qrng,data/captures/16_59_04_09_2026/entropy_source_qrng.bin,958336,29948,0,256,7.99983832046796,7.942394077027869,214.80486176038468,0.9680678877818992,7666688,3829904,3836784,0.499551305596367,0.5004486944036329,2.484760550634524,0.01296386011944908,3832026,0.34222355719136655,True,-0.001035244924647415,0.0003431505789860372,32,29948,29948,0,3,30,3896,0.00406537999198611,1.000314086082543,32768,29,7.993782729958295,7.9944834451363995,7.995429502326765,True
source_trng,data/captures/16_59_04_09_2026/entropy_source_trng.bin,958368,29949,0,256,7.999795834583338,7.9354236194626875,270.9138869411332,0.2357911914625426,7666944,3832283,3834661,0.49984491865337743,0.5001550813466226,0.8588171426660314,0.3904414082372194,3835797,0.09303150532720912,True,0.0004261076310454439,-0.0006064657889225933,32,29949,29949,0,3,60,3915,0.004085069618351197,1.0003140755951785,32768,29,7.993361252230715,7.994383476559108,7.995227427427279,True
