byte_value,count,probability
0,3590,0.0037459514507996927
1,3684,0.0038440348592607434
2,3875,0.0040433319977294735
3,3715,0.003876381515242579
4,3750,0.003912901933286587
5,3636,0.003793949714514675
6,3737,0.003899337206584527
7,3741,0.0039035109686466995
8,3710,0.0038711643126648635
9,3708,0.0038690774316337776
10,3783,0.003947335470299509
11,3726,0.003887859360913553
12,3769,0.0039327273030819055
13,3695,0.0038555127049317173
14,3638,0.003796036595545761
15,3821,0.003986986209890147
16,3754,0.003917075695348759
17,3675,0.0038346438946208553
18,3721,0.0038826421583358374
19,3748,0.003910815052255501
20,3844,0.004010985341747638
21,3749,0.003911858492771044
22,3827,0.003993246852983405
23,3694,0.003854469264416174
24,3830,0.003996377174530034
25,3741,0.0039035109686466995
26,3595,0.003751168653377408
27,3740,0.003902467528131156
28,3772,0.003935857624628536
29,3845,0.00401202878226318
30,3815,0.003980725566796888
31,3838,0.0040047246986543794
32,3708,0.0038690774316337776
33,3781,0.003945248589268423
34,3700,0.003860729907509433
35,3746,0.003908728171224415
36,3753,0.003916032254833217
37,3687,0.0038471651808073726
38,3729,0.003890989682460182
39,3759,0.003922292897926475
40,3699,0.0038596864669938895
41,3750,0.003912901933286587
42,3640,0.0037981234765768475
43,3805,0.003970291161641457
44,3796,0.003960900197001569
45,3759,0.003922292897926475
46,3791,0.0039556829944238535
47,3766,0.003929596981535276
48,3810,0.003975508364219172
49,3677,0.0038367307756519415
50,3740,0.003902467528131156
51,3755,0.003918119135864303
52,3851,0.004018289425356439
53,3750,0.003912901933286587
54,3791,0.0039556829944238535
55,3809,0.00397446492370363
56,3717,0.0038784683962736653
57,3663,0.0038221226084343383
58,3746,0.003908728171224415
59,3789,0.003953596113392768
60,3915,0.004085069618351197
61,3786,0.003950465791846138
62,3775,0.003938987946175165
63,3683,0.0038429914187452
64,3646,0.003804384119670106
65,3788,0.003952552672877224
66,3752,0.0039149888143176735
67,3756,0.003919162576379846
68,3759,0.003922292897926475
69,3811,0.0039765518047347155
70,3762,0.0039254232194731046
71,3823,0.0039890730909212324
72,3601,0.0037574292964706667
73,3744,0.003906641290193328
74,3553,0.0037073441517245986
75,3781,0.003945248589268423
76,3786,0.003950465791846138
77,3745,0.003907684730708872
78,3756,0.003919162576379846
79,3773,0.003936901065144078
80,3771,0.003934814184112992
81,3743,0.0039055978496777854
82,3725,0.00388681592039801
83,3899,0.004068374570102507
84,3759,0.003922292897926475
85,3845,0.00401202878226318
86,3745,0.003907684730708872
87,3711,0.003872207753180407
88,3655,0.0038137750843099936
89,3764,0.00392751010050419
90,3745,0.003907684730708872
91,3765,0.003928553541019734
92,3677,0.0038367307756519415
93,3764,0.00392751010050419
94,3889,0.004057940164947076
95,3745,0.003907684730708872
96,3678,0.003837774216167485
97,3763,0.003926466659988647
98,3745,0.003907684730708872
99,3732,0.0038941200040068114
100,3739,0.0039014240876156132
101,3731,0.0038930765634912685
102,3860,0.004027680389996327
103,3774,0.0039379445056596215
104,3753,0.003916032254833217
105,3798,0.003962987078032655
106,3673,0.0038325570135897694
107,3717,0.0038784683962736653
108,3762,0.0039254232194731046
109,3755,0.003918119135864303
110,3662,0.0038210791679187954
111,3655,0.0038137750843099936
112,3758,0.003921249457410932
113,3736,0.003898293766068984
114,3755,0.003918119135864303
115,3732,0.0038941200040068114
116,3802,0.003967160840094828
117,3819,0.003984899328859061
118,3847,0.004014115663294267
119,3634,0.0037918628334835886
120,3672,0.003831513573074226
121,3743,0.0039055978496777854
