byte_value,count,probability
0,273,0.004089765100671141
1,232,0.0034755512943432407
2,282,0.004224592521572387
3,246,0.003685282837967402
4,277,0.004149688398849473
5,258,0.0038650527325023967
6,247,0.0037002636625119846
7,249,0.0037302253116011505
8,262,0.003924976030680729
9,275,0.0041197267497603066
10,274,0.004104745925215724
11,260,0.0038950143815915626
12,278,0.004164669223394056
13,269,0.004029841802492809
14,261,0.003909995206136146
15,281,0.004209611697027805
16,262,0.003924976030680729
17,249,0.0037302253116011505
18,270,0.0040448226270373925
19,246,0.003685282837967402
20,250,0.0037452061361457336
21,268,0.004014860977948226
22,272,0.004074784276126558
23,266,0.003984899328859061
24,268,0.004014860977948226
25,254,0.0038051294343240654
26,264,0.003954937679769894
27,263,0.003939956855225311
28,254,0.0038051294343240654
29,245,0.0036703020134228187
30,255,0.003820110258868648
31,276,0.00413470757430489
32,253,0.0037901486097794822
33,290,0.0043444391179290505
34,267,0.003999880153403643
35,261,0.003909995206136146
36,253,0.0037901486097794822
37,242,0.00362535953978907
38,266,0.003984899328859061
39,254,0.0038051294343240654
40,237,0.003550455417066155
41,274,0.004104745925215724
42,245,0.0036703020134228187
43,263,0.003939956855225311
44,249,0.0037302253116011505
45,260,0.0038950143815915626
46,264,0.003954937679769894
47,260,0.0038950143815915626
48,253,0.0037901486097794822
49,270,0.0040448226270373925
50,236,0.0035354745925215724
51,232,0.0034755512943432407
52,268,0.004014860977948226
53,261,0.003909995206136146
54,285,0.004269534995206136
55,250,0.0037452061361457336
56,255,0.003820110258868648
57,261,0.003909995206136146
58,239,0.003580417066155321
59,253,0.0037901486097794822
60,248,0.0037152444870565677
61,285,0.004269534995206136
62,274,0.004104745925215724
63,273,0.004089765100671141
64,265,0.0039699185043144776
65,255,0.003820110258868648
66,253,0.0037901486097794822
67,241,0.003610378715244487
68,271,0.004059803451581975
69,258,0.0038650527325023967
70,255,0.003820110258868648
71,279,0.004179650047938638
72,259,0.00388003355704698
73,251,0.0037601869606903164
74,293,0.0043893815915628
75,245,0.0036703020134228187
76,259,0.00388003355704698
77,281,0.004209611697027805
78,256,0.003835091083413231
79,278,0.004164669223394056
80,243,0.003640340364333653
81,237,0.003550455417066155
82,260,0.0038950143815915626
83,261,0.003909995206136146
84,263,0.003939956855225311
85,245,0.0036703020134228187
86,277,0.004149688398849473
87,255,0.003820110258868648
88,261,0.003909995206136146
89,277,0.004149688398849473
90,271,0.004059803451581975
91,244,0.003655321188878236
92,275,0.0041197267497603066
93,251,0.0037601869606903164
94,281,0.004209611697027805
95,253,0.0037901486097794822
96,259,0.00388003355704698
97,271,0.004059803451581975
98,270,0.0040448226270373925
99,269,0.004029841802492809
100,243,0.003640340364333653
101,273,0.004089765100671141
102,266,0.003984899328859061
103,266,0.003984899328859061
104,258,0.0038650527325023967
105,287,0.004299496644295302
106,240,0.003595397890699904
107,240,0.003595397890699904
108,266,0.003984899328859061
109,262,0.003924976030680729
110,264,0.003954937679769894
111,275,0.0041197267497603066
112,269,0.004029841802492809
113,258,0.0038650527325023967
114,265,0.0039699185043144776
115,231,0.003460570469798658
116,249,0.0037302253116011505
117,246,0.003685282837967402
118,279,0.004179650047938638
119,262,0.003924976030680729
120,239,0.003580417066155321
121,259,0.00388003355704698
122,236,0.0035354745925215724
123,293,0.0043893815915628
124,246,0.003685282837967402
125,277,0.004149688398849473
126,214,0.0032058964525407477
127,238,0.0035654362416107383
128,286,0.004284515819750719
129,268,0.004014860977948226
130,254,0.0038051294343240654
131,260,0.0038950143815915626
132,259,0.00388003355704698
133,245,0.0036703020134228187
134,259,0.00388003355704698
135,282,0.004224592521572387
136,273,0.004089765100671141
137,260,0.0038950143815915626
138,250,0.0037452061361457336
139,264,0.003954937679769894
140,233,0.0034905321188878234
141,246,0.003685282837967402
142,257,0.003850071907957814
143,266,0.003984899328859061
144,278,0.004164669223394056
145,261,0.003909995206136146
146,231,0.003460570469798658
147,260,0.0038950143815915626
148,267,0.003999880153403643
149,266,0.003984899328859061
150,230,0.0034455896452540748
151,282,0.004224592521572387
152,276,0.00413470757430489
153,246,0.003685282837967402
154,276,0.00413470757430489
155,243,0.003640340364333653
156,311,0.0046590364333652925
157,250,0.0037452061361457336
158,266,0.003984899328859061
159,277,0.004149688398849473
160,256,0.003835091083413231
161,257,0.003850071907957814
162,269,0.004029841802492809
163,279,0.004179650047938638
164,259,0.00388003355704698
165,236,0.0035354745925215724
166,263,0.003939956855225311
167,256,0.003835091083413231
168,266,0.003984899328859061
169,244,0.003655321188878236
170,270,0.0040448226270373925
171,286,0.004284515819750719
172,253,0.0037901486097794822
173,265,0.0039699185043144776
174,273,0.004089765100671141
175,272,0.004074784276126558
176,250,0.0037452061361457336
177,283,0.00423957334611697
178,268,0.004014860977948226
179,240,0.003595397890699904
180,251,0.0037601869606903164
181,255,0.003820110258868648
182,238,0.0035654362416107383
183,261,0.003909995206136146
184,270,0.0040448226270373925
185,260,0.0038950143815915626
186,265,0.0039699185043144776
187,260,0.0038950143815915626
188,268,0.004014860977948226
189,264,0.003954937679769894
190,230,0.0034455896452540748
191,276,0.00413470757430489
192,285,0.004269534995206136
193,246,0.003685282837967402
194,242,0.00362535953978907
195,275,0.0041197267497603066
196,255,0.003820110258868648
197,301,0.0045092281879194635
198,246,0.003685282837967402
199,257,0.003850071907957814
200,281,0.004209611697027805
201,288,0.004314477468839885
202,235,0.0035204937679769893
203,260,0.0038950143815915626
204,276,0.00413470757430489
205,245,0.0036703020134228187
206,259,0.00388003355704698
207,237,0.003550455417066155
208,296,0.004434324065196549
209,235,0.0035204937679769893
210,262,0.003924976030680729
211,276,0.00413470757430489
212,274,0.004104745925215724
213,273,0.004089765100671141
214,268,0.004014860977948226
215,241,0.003610378715244487
216,263,0.003939956855225311
217,273,0.004089765100671141
218,230,0.0034455896452540748
219,235,0.0035204937679769893
220,270,0.0040448226270373925
221,267,0.003999880153403643
222,264,0.003954937679769894
223,252,0.0037751677852348995
224,245,0.0036703020134228187
225,248,0.0037152444870565677
226,261,0.003909995206136146
227,275,0.0041197267497603066
228,283,0.00423957334611697
229,254,0.0038051294343240654
230,282,0.004224592521572387
231,262,0.003924976030680729
232,225,0.0033706855225311603
233,259,0.00388003355704698
234,239,0.003580417066155321
235,226,0.003385666347075743
236,266,0.003984899328859061
237,275,0.0041197267497603066
238,273,0.004089765100671141
239,290,0.0043444391179290505
240,270,0.0040448226270373925
241,258,0.0038650527325023967
242,274,0.004104745925215724
243,269,0.004029841802492809
244,273,0.004089765100671141
245,243,0.003640340364333653
246,257,0.003850071907957814
247,264,0.003954937679769894
248,269,0.004029841802492809
249,300,0.00449424736337488
250,270,0.0040448226270373925
251,242,0.00362535953978907
252,240,0.003595397890699904
253,244,0.003655321188878236
254,286,0.004284515819750719
255,248,0.0037152444870565677
